where,cue,feature,translated,frequency_feature,frequency_translated,n,normalized_feature,normalized_translated,pos_cue,pos_feature,pos_translated,a1,a2,a3,FSG,BSG,word_list,school_code
v,advise,converse,converse,1,1,20,5,5,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,advise,decision,decide,3,3,20,15,15,verb,noun,verb,actions_process,0,0,NA,NA,NA,NA
v,advise,direct,direct,2,2,20,10,10,verb,adjective,adjective,0,0,0,NA,NA,NA,NA
v,advise,experience,experience,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,advise,give,give,11,11,20,55,55,verb,verb,verb,0,0,0,0.02,0,NA,NA
v,advise,grow,grow,1,1,20,5,5,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,advise,guide,guide,5,5,20,25,25,verb,noun,noun,0,0,0,0.013,0,NA,NA
v,advise,help,help,11,11,20,55,55,verb,verb,verb,0,0,0,0.261,0,NA,NA
v,advise,humans,human,4,4,20,20,20,verb,noun,adjective,numbers,0,0,NA,NA,NA,NA
v,advise,idea,idea,2,2,20,10,10,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,advise,information,inform,4,4,20,20,20,verb,noun,verb,actions_process,0,0,0.013,0.014,NA,NA
v,advise,life,life,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,advise,listen,listen,3,3,20,15,15,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,advise,opinion,opinion,7,7,20,35,35,verb,noun,noun,0,0,0,0.02,0,NA,NA
v,advise,present,present,1,1,20,5,5,verb,adjective,adjective,0,0,0,NA,NA,NA,NA
v,advise,share,share,4,4,20,20,20,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,advise,show,show,1,1,20,5,5,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,advise,sound,sound,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,advise,speak,speak,1,1,20,5,5,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,advise,talk,talk,3,3,20,15,15,verb,verb,verb,0,0,0,0.02,0,NA,NA
v,advise,teach,teach,2,2,20,10,10,verb,verb,verb,0,0,0,0.02,0,NA,NA
v,advise,tell,tell,2,2,20,10,10,verb,verb,verb,0,0,0,0.033,0,NA,NA
v,advise,thought,thought,2,2,20,10,10,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,advise,verbal,verb,1,1,20,5,5,verb,adjective,noun,characteristic,0,0,NA,NA,NA,NA
v,advise,watch,watch,1,1,20,5,5,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,advise,work,work,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,advise,write,write,1,1,20,5,5,verb,verb,verb,0,0,0,NA,NA,NA,NA
b,affair,cheat,cheat,1,8,30,3.333333333,26.66666667,noun,verb,verb,0,0,0,0.142,0,mturk2,5
b,affair,cheating,cheat,7,8,30,23.33333333,26.66666667,noun,noun,verb,present_participle,0,0,0.142,0,mturk2,5
b,affair,event,event,8,9,30,26.66666667,30,noun,noun,noun,0,0,0,0.034,0,mturk2,5
b,affair,events,event,1,9,30,3.333333333,30,noun,noun,noun,numbers,0,0,0.034,0,mturk2,5
b,affair,marriage,marry,5,7,30,16.66666667,23.33333333,noun,noun,verb,characteristic,0,0,0.068,0,mturk2,5
b,affair,married,marry,2,7,30,6.666666667,23.33333333,noun,verb,verb,past_tense,0,0,NA,NA,mturk2,5
b,affair,outside,outside,5,5,30,16.66666667,16.66666667,noun,other,other,0,0,0,NA,NA,mturk2,5
b,affair,relationship,relate,11,11,30,36.66666667,36.66666667,noun,noun,verb,actions_process,characteristic,0,0.027,0,mturk2,5
b,affirm,agree,agree,8,9,59,13.55932203,15.25423729,verb,verb,verb,0,0,0,NA,NA,wl4,1
b,affirm,agreeing,agree,1,9,59,1.694915254,15.25423729,verb,verb,verb,present_participle,0,0,NA,NA,wl4,1
b,affirm,assert,assert,7,7,59,11.86440678,11.86440678,verb,verb,verb,0,0,0,NA,NA,wl4,1
b,affirm,confirm,confirm,26,29,59,44.06779661,49.15254237,verb,verb,verb,0,0,0,NA,NA,wl4,1
b,affirm,confirmation,confirm,1,29,59,1.694915254,49.15254237,verb,noun,verb,actions_process,0,0,NA,NA,wl4,1
b,affirm,confirmed,confirm,2,29,59,3.389830508,49.15254237,verb,verb,verb,past_tense,0,0,NA,NA,wl4,1
b,affirm,state,state,7,10,59,11.86440678,16.94915254,verb,noun,noun,0,0,0,NA,NA,wl4,1
b,affirm,statement,state,3,10,59,5.084745763,16.94915254,verb,noun,noun,actions_process,0,0,NA,NA,wl4,1
b,affirm,truthful,true,1,8,59,1.694915254,13.55932203,verb,adjective,adjective,characteristic,0,0,NA,NA,wl4,1
b,affirm,true,true,7,8,59,11.86440678,13.55932203,verb,adjective,adjective,0,0,0,NA,NA,wl4,1
b,africa,continent,continent,50,51,60,83.33333333,85,noun,noun,noun,0,0,0,0.234,0.169,mturk,4
b,africa,continents,continent,1,51,60,1.666666667,85,noun,noun,noun,numbers,0,0,0.234,0.169,mturk,4
b,africa,countries,country,5,21,60,8.333333333,35,noun,noun,noun,numbers,0,0,0.076,0,mturk,4
b,africa,country,country,16,21,60,26.66666667,35,noun,noun,noun,0,0,0,0.076,0,mturk,4
b,africa,large,large,4,19,60,6.666666667,31.66666667,noun,adjective,adjective,0,0,0,NA,NA,mturk,4
b,africa,largest,large,15,19,60,25,31.66666667,noun,adjective,adjective,magnitude,0,0,NA,NA,mturk,4
b,africa,people,person,5,10,60,8.333333333,16.66666667,noun,noun,noun,numbers,0,0,NA,NA,mturk,4
b,africa,peoples,person,3,10,60,5,16.66666667,noun,noun,noun,numbers,0,0,NA,NA,mturk,4
b,africa,person,person,2,10,60,3.333333333,16.66666667,noun,noun,noun,0,0,0,NA,NA,mturk,4
b,africa,second,second,17,17,60,28.33333333,28.33333333,noun,adjective,adjective,0,0,0,NA,NA,mturk,4
b,africa,south,south,14,15,60,23.33333333,25,noun,noun,noun,0,0,0,0.034,0,mturk,4
b,africa,southward,south,1,15,60,1.666666667,25,noun,noun,noun,location,0,0,0.034,0,mturk,4
b,after,before,before,17,17,58,29.31034483,29.31034483,other,other,other,0,0,0,0.571,0.859,wl1,1
b,after,follow,follow,1,16,58,1.724137931,27.5862069,other,verb,verb,0,0,0,NA,NA,wl1,1
b,after,following,follow,14,16,58,24.13793103,27.5862069,other,verb,verb,present_participle,0,0,NA,NA,wl1,1
b,after,follows,follow,1,16,58,1.724137931,27.5862069,other,verb,verb,third_person,0,0,NA,NA,wl1,1
b,after,late,late,1,19,58,1.724137931,32.75862069,other,adjective,adjective,0,0,0,NA,NA,wl1,1
b,after,later,late,18,19,58,31.03448276,32.75862069,other,other,adjective,person_object,0,0,0.117,NA,wl1,1
b,after,post,post,7,7,58,12.06896552,12.06896552,other,noun,noun,0,0,0,0.013,0.054,wl1,1
b,after,time,time,9,9,58,15.51724138,15.51724138,other,noun,noun,0,0,0,NA,NA,wl1,1
b,again,anew,new,8,11,60,13.33333333,18.33333333,other,adjective,adjective,characteristic,0,0,NA,NA,mturk,4
b,again,more,more,42,42,60,70,70,other,adjective,adjective,0,0,0,NA,NA,mturk,4
b,again,newly,new,3,11,60,5,18.33333333,other,other,adjective,characteristic,0,0,NA,NA,mturk,4
b,again,once,once,35,35,60,58.33333333,58.33333333,other,other,other,0,0,0,0.02,0,mturk,4
b,again,over,over,16,16,60,26.66666667,26.66666667,other,other,other,0,0,0,0.112,0,mturk,4
b,again,repeat,repeat,16,32,60,26.66666667,53.33333333,other,verb,verb,0,0,0,0.336,0.289,mturk,4
b,again,repeated,repeat,7,32,60,11.66666667,53.33333333,other,verb,verb,past_tense,0,0,0.336,0.289,mturk,4
b,again,repeatedly,repeat,7,32,60,11.66666667,53.33333333,other,other,verb,past_tense,characteristic,0,0.336,0.289,mturk,4
b,again,repeating,repeat,2,32,60,3.333333333,53.33333333,other,verb,verb,present_participle,0,0,0.336,0.289,mturk,4
b,again,time,time,22,22,60,36.66666667,36.66666667,other,noun,noun,0,0,0,NA,NA,mturk,4
b,against,agree,agree,4,12,71,5.633802817,16.90140845,other,verb,verb,0,0,0,NA,NA,wl11,3
b,against,agreeing,agree,1,12,71,1.408450704,16.90140845,other,verb,verb,present_participle,0,0,NA,NA,wl11,3
b,against,agreement,agree,2,12,71,2.816901408,16.90140845,other,noun,verb,actions_process,0,0,NA,NA,wl11,3
b,against,anger,anger,3,3,71,4.225352113,4.225352113,other,noun,noun,0,0,0,NA,NA,wl11,3
b,against,disagree,agree,3,12,71,4.225352113,16.90140845,other,verb,verb,not,0,0,NA,NA,wl11,3
b,against,disagreeing,agree,2,12,71,2.816901408,16.90140845,other,verb,verb,not,present_participle,0,NA,NA,wl11,3
b,against,fight,fight,3,6,71,4.225352113,8.450704225,other,noun,noun,0,0,0,0.028,0,wl11,3
b,against,fighting,fight,3,6,71,4.225352113,8.450704225,other,verb,noun,present_participle,0,0,0.028,0,wl11,3
b,against,lean,lean,1,5,71,1.408450704,7.042253521,other,adjective,adjective,0,0,0,0.014,0,wl11,3
b,against,leaning,lean,4,5,71,5.633802817,7.042253521,other,verb,adjective,present_participle,0,0,0.014,0,wl11,3
b,against,oppose,oppose,4,18,71,5.633802817,25.35211268,other,verb,verb,0,0,0,0.049,NA,wl11,3
b,against,opposed,oppose,3,18,71,4.225352113,25.35211268,other,verb,verb,past_tense,0,0,0.049,NA,wl11,3
b,against,opposes,oppose,1,18,71,1.408450704,25.35211268,other,verb,verb,third_person,0,0,0.049,NA,wl11,3
b,against,opposing,oppose,7,18,71,9.85915493,25.35211268,other,verb,verb,present_participle,0,0,0.049,NA,wl11,3
b,against,opposition,oppose,3,18,71,4.225352113,25.35211268,other,noun,verb,actions_process,0,0,0.049,NA,wl11,3
b,age,alive,live,8,11,68,11.76470588,16.17647059,noun,adjective,verb,characteristic,0,0,NA,NA,wl21a,3
b,age,lifetime,time,1,20,68,1.470588235,29.41176471,noun,noun,noun,characteristic,0,0,0.046,0,wl21a,3
b,age,lived,live,3,11,68,4.411764706,16.17647059,noun,verb,verb,past_tense,0,0,NA,NA,wl21a,3
b,age,number,number,25,26,68,36.76470588,38.23529412,noun,noun,noun,0,0,0,0.025,0,wl21a,3
b,age,numbers,number,1,26,68,1.470588235,38.23529412,noun,noun,noun,numbers,0,0,0.025,0,wl21a,3
b,age,old,old,38,39,68,55.88235294,57.35294118,noun,adjective,adjective,0,0,0,0.391,0.027,wl21a,3
b,age,older,old,1,39,68,1.470588235,57.35294118,noun,adjective,adjective,person_object,0,0,0.391,0.027,wl21a,3
b,age,people,person,9,14,68,13.23529412,20.58823529,noun,noun,noun,numbers,0,0,0.01,0,wl21a,3
b,age,person,person,5,14,68,7.352941176,20.58823529,noun,noun,noun,0,0,0,NA,NA,wl21a,3
b,age,time,time,19,20,68,27.94117647,29.41176471,noun,noun,noun,0,0,0,0.046,0,wl21a,3
b,age,year,year,6,21,68,8.823529412,30.88235294,noun,noun,noun,0,0,0,0.102,0,wl21a,3
b,age,years,year,15,21,68,22.05882353,30.88235294,noun,noun,noun,numbers,0,0,0.102,0,wl21a,3
b,age,young,young,27,28,68,39.70588235,41.17647059,noun,adjective,adjective,0,0,0,0.076,0,wl21a,3
b,age,youth,young,1,28,68,1.470588235,41.17647059,noun,noun,adjective,person_object,0,0,0.076,0,wl21a,3
b,ageless,age,age,24,32,112,21.42857143,28.57142857,adjective,noun,noun,0,0,0,NA,NA,wl5,1
b,ageless,ages,age,3,32,112,2.678571429,28.57142857,adjective,noun,noun,numbers,0,0,NA,NA,wl5,1
b,ageless,aging,age,5,32,112,4.464285714,28.57142857,adjective,verb,noun,present_participle,0,0,NA,NA,wl5,1
b,ageless,beautiful,beauty,11,15,112,9.821428571,13.39285714,adjective,adjective,noun,characteristic,0,0,NA,NA,wl5,1
b,ageless,beauty,beauty,4,15,112,3.571428571,13.39285714,adjective,noun,noun,0,0,0,NA,NA,wl5,1
b,ageless,old,old,15,19,112,13.39285714,16.96428571,adjective,adjective,adjective,0,0,0,NA,NA,wl5,1
b,ageless,older,old,4,19,112,3.571428571,16.96428571,adjective,adjective,adjective,person_object,0,0,NA,NA,wl5,1
b,ageless,time,time,8,30,112,7.142857143,26.78571429,adjective,noun,noun,0,0,0,NA,NA,wl5,1
b,ageless,timeless,time,21,30,112,18.75,26.78571429,adjective,adjective,noun,not,0,0,NA,NA,wl5,1
b,ageless,times,time,1,30,112,0.892857143,26.78571429,adjective,noun,noun,numbers,0,0,NA,NA,wl5,1
b,ageless,young,young,33,38,112,29.46428571,33.92857143,adjective,adjective,adjective,0,0,0,NA,NA,wl5,1
b,ageless,youth,young,5,38,112,4.464285714,33.92857143,adjective,noun,adjective,person_object,0,0,NA,NA,wl5,1
b,agency,bureau,bureau,4,4,30,13.33333333,13.33333333,noun,noun,noun,0,0,0,0.014,0.013,mturk2,5
b,agency,business,business,7,7,30,23.33333333,23.33333333,noun,noun,noun,0,0,0,0.068,0,mturk2,5
b,agency,company,company,10,10,30,33.33333333,33.33333333,noun,noun,noun,0,0,0,0.088,0,mturk2,5
b,agency,group,group,9,9,30,30,30,noun,noun,noun,0,0,0,0.014,0,mturk2,5
b,agency,office,office,5,5,30,16.66666667,16.66666667,noun,noun,noun,0,0,0,0.061,0,mturk2,5
b,agenda,calendar,calendar,3,3,30,10,10,noun,noun,noun,0,0,0,0.034,0,mturk2,5
b,agenda,list,list,15,15,30,50,50,noun,noun,noun,0,0,0,0.17,0.035,mturk2,5
b,agenda,motivation,motive,2,4,30,6.666666667,13.33333333,noun,noun,noun,actions_process,0,0,NA,NA,mturk2,5
b,agenda,motive,motive,2,4,30,6.666666667,13.33333333,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,agenda,plan,plan,11,17,30,36.66666667,56.66666667,noun,noun,noun,0,0,0,0.143,0,mturk2,5
b,agenda,planned,plan,2,17,30,6.666666667,56.66666667,noun,verb,noun,past_tense,0,0,0.143,0,mturk2,5
b,agenda,planner,plan,1,17,30,3.333333333,56.66666667,noun,noun,noun,person_object,0,0,0.143,0,mturk2,5
b,agenda,planning,plan,1,17,30,3.333333333,56.66666667,noun,verb,noun,present_participle,0,0,0.143,0,mturk2,5
b,agenda,plans,plan,2,17,30,6.666666667,56.66666667,noun,noun,noun,third_person,0,0,0.143,0,mturk2,5
b,agenda,schedule,schedule,11,11,30,36.66666667,36.66666667,noun,noun,noun,0,0,0,0.259,0.028,mturk2,5
b,agree,accept,accept,4,6,30,13.33333333,20,verb,verb,verb,0,0,0,NA,NA,mturk2,5
b,agree,acceptance,accept,2,6,30,6.666666667,20,verb,noun,verb,characteristic,0,0,NA,NA,mturk2,5
b,agree,come,come,5,6,30,16.66666667,20,verb,verb,verb,0,0,0,NA,NA,mturk2,5
b,agree,coming,come,1,6,30,3.333333333,20,verb,verb,verb,present_participle,0,0,NA,NA,mturk2,5
b,agree,opinion,opinion,7,8,30,23.33333333,26.66666667,verb,noun,noun,0,0,0,NA,NA,mturk2,5
b,agree,opinions,opinion,1,8,30,3.333333333,26.66666667,verb,noun,noun,numbers,0,0,NA,NA,mturk2,5
b,agree,people,person,3,5,30,10,16.66666667,verb,noun,noun,numbers,0,0,NA,NA,mturk2,5
b,agree,person,person,2,5,30,6.666666667,16.66666667,verb,noun,noun,0,0,0,NA,NA,mturk2,5
b,agree,same,same,9,9,30,30,30,verb,adjective,adjective,0,0,0,0.014,0,mturk2,5
b,agree,show,show,2,5,30,6.666666667,16.66666667,verb,verb,verb,0,0,0,NA,NA,mturk2,5
b,agree,showing,show,1,5,30,3.333333333,16.66666667,verb,verb,verb,present_participle,0,0,NA,NA,mturk2,5
b,agree,shows,show,2,5,30,6.666666667,16.66666667,verb,verb,verb,third_person,0,0,NA,NA,mturk2,5
b,agree,yes,yes,5,5,30,16.66666667,16.66666667,verb,other,other,0,0,0,0.097,0.02,mturk2,5
b,agreement,agree,agree,3,9,71,4.225352113,12.67605634,noun,verb,verb,0,0,0,0.021,0,wl11,3
b,agreement,agreed,agree,1,9,71,1.408450704,12.67605634,noun,verb,verb,past_tense,0,0,0.021,0,wl11,3
b,agreement,agreeing,agree,2,9,71,2.816901408,12.67605634,noun,verb,verb,present_participle,0,0,0.021,0,wl11,3
b,agreement,compromise,compromise,10,10,71,14.08450704,14.08450704,noun,noun,noun,0,0,0,0.048,NA,wl11,3
b,agreement,contract,contract,10,11,71,14.08450704,15.49295775,noun,noun,noun,0,0,0,0.151,0.212,wl11,3
b,agreement,contracts,contract,1,11,71,1.408450704,15.49295775,noun,noun,noun,numbers,0,0,0.151,0.212,wl11,3
b,agreement,disagreement,agree,3,9,71,4.225352113,12.67605634,noun,noun,verb,not,actions_process,0,0.164,0.059,wl11,3
b,agreement,people,person,8,10,71,11.26760563,14.08450704,noun,noun,noun,numbers,0,0,NA,NA,wl11,3
b,agreement,person,person,2,10,71,2.816901408,14.08450704,noun,noun,noun,0,0,0,NA,NA,wl11,3
b,agreement,same,same,12,12,71,16.90140845,16.90140845,noun,adjective,adjective,0,0,0,NA,NA,wl11,3
b,agriculture,crops,crop,15,15,29,51.72413793,51.72413793,noun,noun,noun,numbers,0,0,0.033,0.021,mturk2,5
b,agriculture,farm,farm,1,23,29,3.448275862,79.31034483,noun,noun,noun,0,0,0,0.283,0,mturk2,5
b,agriculture,farmer,farm,2,23,29,6.896551724,79.31034483,noun,noun,noun,person_object,0,0,0.033,0.03,mturk2,5
b,agriculture,farmers,farm,1,23,29,3.448275862,79.31034483,noun,noun,noun,numbers,0,0,0.283,0,mturk2,5
b,agriculture,farming,farm,19,23,29,65.51724138,79.31034483,noun,noun,noun,present_participle,0,0,0.283,0,mturk2,5
b,agriculture,food,food,7,7,29,24.13793103,24.13793103,noun,noun,noun,0,0,0,0.033,0,mturk2,5
b,agriculture,grow,grow,4,12,29,13.79310345,41.37931034,noun,verb,verb,0,0,0,0.013,0,mturk2,5
b,agriculture,growing,grow,7,12,29,24.13793103,41.37931034,noun,verb,verb,present_participle,0,0,0.013,0,mturk2,5
b,agriculture,growth,grow,1,12,29,3.448275862,41.37931034,noun,noun,verb,person_object,0,0,0.013,0,mturk2,5
b,agriculture,harvest,harvest,2,5,29,6.896551724,17.24137931,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,agriculture,harvesting,harvest,3,5,29,10.34482759,17.24137931,noun,noun,noun,present_participle,0,0,NA,NA,mturk2,5
b,agriculture,plant,plant,2,13,29,6.896551724,44.82758621,noun,noun,noun,0,0,0,0.164,0,mturk2,5
b,agriculture,planting,plant,6,13,29,20.68965517,44.82758621,noun,verb,noun,present_participle,0,0,0.164,0,mturk2,5
b,agriculture,plants,plant,5,13,29,17.24137931,44.82758621,noun,noun,noun,numbers,0,0,0.164,0,mturk2,5
b,ahead,advance,advance,5,7,58,8.620689655,12.06896552,other,noun,noun,0,0,0,NA,NA,wl1,1
b,ahead,advanced,advance,2,7,58,3.448275862,12.06896552,other,verb,noun,past_tense,0,0,NA,NA,wl1,1
b,ahead,before,before,15,15,58,25.86206897,25.86206897,other,other,other,0,0,0,0.061,0,wl1,1
b,ahead,behind,behind,11,11,58,18.96551724,18.96551724,other,other,other,0,0,0,0.424,0.027,wl1,1
b,ahead,front,front,29,29,58,50,50,other,noun,noun,0,0,0,0.068,0,wl1,1
b,ahead,future,future,9,9,58,15.51724138,15.51724138,other,noun,noun,0,0,0,0.015,0.04,wl1,1
b,ahoy,greet,greet,1,10,58,1.724137931,17.24137931,noun,verb,verb,0,0,0,NA,NA,wl1,1
b,ahoy,greeting,greet,7,10,58,12.06896552,17.24137931,noun,noun,verb,present_participle,0,0,NA,NA,wl1,1
b,ahoy,greetings,greet,2,10,58,3.448275862,17.24137931,noun,noun,verb,numbers,0,0,NA,NA,wl1,1
b,ahoy,hello,hello,9,9,58,15.51724138,15.51724138,noun,other,other,0,0,0,0.135,0,wl1,1
b,ahoy,pirate,pirate,8,20,58,13.79310345,34.48275862,noun,noun,noun,0,0,0,NA,NA,wl1,1
b,ahoy,pirates,pirate,12,20,58,20.68965517,34.48275862,noun,noun,noun,numbers,0,0,0.014,NA,wl1,1
b,ahoy,sail,sail,1,17,58,1.724137931,29.31034483,noun,noun,noun,0,0,0,NA,NA,wl1,1
b,ahoy,sailing,sail,5,17,58,8.620689655,29.31034483,noun,noun,noun,present_participle,0,0,0.02,0,wl1,1
b,ahoy,sailor,sail,3,17,58,5.172413793,29.31034483,noun,noun,noun,person_object,0,0,0.027,0,wl1,1
b,ahoy,sailors,sail,8,17,58,13.79310345,29.31034483,noun,noun,noun,person_object,numbers,0,NA,NA,wl1,1
b,ahoy,ship,ship,7,14,58,12.06896552,24.13793103,noun,noun,noun,0,0,0,0.264,0.016,wl1,1
b,ahoy,shipmates,ship,1,14,58,1.724137931,24.13793103,noun,noun,noun,person_object,numbers,0,0.264,0.016,wl1,1
b,ahoy,ships,ship,6,14,58,10.34482759,24.13793103,noun,noun,noun,numbers,0,0,0.264,0.016,wl1,1
b,aim,direct,direct,5,10,30,16.66666667,33.33333333,noun,adjective,adjective,0,0,0,0.014,0,mturk2,5
b,aim,direction,direct,5,10,30,16.66666667,33.33333333,noun,noun,adjective,actions_process,0,0,0.014,0,mturk2,5
b,aim,goal,goal,12,12,30,40,40,noun,noun,noun,0,0,0,0.096,0.02,mturk2,5
b,aim,gun,gun,6,8,30,20,26.66666667,noun,noun,noun,0,0,0,0.041,0,mturk2,5
b,aim,guns,gun,2,8,30,6.666666667,26.66666667,noun,noun,noun,numbers,0,0,0.041,0,mturk2,5
b,aim,intend,intend,2,5,30,6.666666667,16.66666667,noun,verb,verb,0,0,0,NA,NA,mturk2,5
b,aim,intends,intend,1,5,30,3.333333333,16.66666667,noun,verb,verb,third_person,0,0,NA,NA,mturk2,5
b,aim,intent,intend,2,5,30,6.666666667,16.66666667,noun,noun,verb,person_object,0,0,NA,NA,mturk2,5
b,aim,point,point,8,8,30,26.66666667,26.66666667,noun,noun,noun,0,0,0,0.034,0.036,mturk2,5
b,aim,shoot,shoot,2,5,30,6.666666667,16.66666667,noun,verb,verb,0,0,0,0.123,0.017,mturk2,5
b,aim,shooting,shoot,3,5,30,10,16.66666667,noun,noun,verb,present_participle,0,0,0.123,0.017,mturk2,5
b,aim,target,target,8,8,30,26.66666667,26.66666667,noun,noun,noun,0,0,0,0.089,0.014,mturk2,5
b,air,breath,breath,22,61,96,22.91666667,63.54166667,noun,noun,noun,0,0,0,NA,NA,wl15a,3
b,air,breathe,breath,29,61,96,30.20833333,63.54166667,noun,verb,noun,actions_process,0,0,0.176,0.368,wl15a,3
b,air,breathed,breath,5,61,96,5.208333333,63.54166667,noun,verb,noun,past_tense,0,0,NA,NA,wl15a,3
b,air,breathes,breath,1,61,96,1.041666667,63.54166667,noun,verb,noun,actions_process,third_person,0,NA,NA,wl15a,3
b,air,breathing,breath,4,61,96,4.166666667,63.54166667,noun,noun,noun,actions_process,present_participle,0,NA,NA,wl15a,3
b,air,cold,cold,16,16,96,16.66666667,16.66666667,noun,adjective,adjective,0,0,0,NA,NA,wl15a,3
b,air,hot,hot,12,12,96,12.5,12.5,noun,adjective,adjective,0,0,0,0.02,0,wl15a,3
b,air,life,life,13,13,96,13.54166667,13.54166667,noun,noun,noun,0,0,0,0.014,0,wl15a,3
b,air,o2,oxygen,1,30,96,1.041666667,31.25,noun,noun,noun,characteristic,0,0,0.142,0.455,wl15a,3
b,air,oxygen,oxygen,28,30,96,29.16666667,31.25,noun,noun,noun,0,0,0,0.142,0.455,wl15a,3
b,air,oxygenate,oxygen,1,30,96,1.041666667,31.25,noun,verb,noun,characteristic,0,0,0.142,0.455,wl15a,3
b,aircraft,air,air,8,8,30,26.66666667,26.66666667,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,aircraft,airplane,airplane,8,11,30,26.66666667,36.66666667,noun,noun,noun,0,0,0,0.095,0.01,mturk2,5
b,aircraft,airplanes,airplane,3,11,30,10,36.66666667,noun,noun,noun,numbers,0,0,0.095,0.01,mturk2,5
b,aircraft,blimp,blimp,5,5,30,16.66666667,16.66666667,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,aircraft,flies,fly,6,16,30,20,53.33333333,noun,verb,verb,third_person,0,0,0.088,0,mturk2,5
b,aircraft,flight,fly,5,16,30,16.66666667,53.33333333,noun,noun,verb,characteristic,0,0,0.014,0,mturk2,5
b,aircraft,fly,fly,1,16,30,3.333333333,53.33333333,noun,verb,verb,0,0,0,0.088,0,mturk2,5
b,aircraft,flying,fly,4,16,30,13.33333333,53.33333333,noun,verb,verb,present_participle,0,0,0.088,0,mturk2,5
b,aircraft,helicopter,helicopter,7,9,30,23.33333333,30,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,aircraft,helicopters,helicopter,2,9,30,6.666666667,30,noun,noun,noun,numbers,0,0,NA,NA,mturk2,5
b,aircraft,jet,jet,8,9,30,26.66666667,30,noun,noun,noun,0,0,0,0.014,0,mturk2,5
